Supplier ID,Shape,Weight,Color,Clarity,Total Price,Lot Number,Stock Number,Lab,Cert #,Certificate Image,2nd Image,Dimension,Depth %,Table %,Crown Angle,Crown %,Pavilion Angle,Pavilion %,Girdle Thinnest,Girdle Thickest,Girdle %,Culet Size,Culet Condition,Polish,Symmetry,Fluor Color,Fluor Intensity,Enhancements,Remarks,Availability,Is Active,FC-Main Body,FC- Intensity,FC- Overtone,Matched Pair,Separable,Matching Stock #,Pavilion,Syndication,Cut Grade,External Url,Lab Grown/Natural
159317,Cushion,3.02,G,VS1,38731.50,P66380,P66380,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33745041124&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33753105331&PhysicalType=MAIN,10.11|7.28|4.84,66.50,64.00,,,,,Medium,Thick,,None,,Excellent,Excellent,,Faint,,"FINAL COD MEMO PRICE – Call",On Memo,Y,,,,False,True,,,,Very Good,https://dna.dnalinks.in/d/P66380,NATURAL
159317,Round,2.18,G,VS2,13832.10,P66381,P66381,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33684762645&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33753107164&PhysicalType=MAIN,8.26|8.31|5.11,61.70,57.00,34.50,15.00,40.80,43.00,Medium,Slightly Thick,,None,,Excellent,Excellent,Blue,Strong,,"FINAL COD MEMO PRICE – Call",On Memo,Y,,,,False,True,,,,Excellent,https://dna.dnalinks.in/d/P66381,NATURAL
159317,Round,3.51,H,SI1,37065.60,P66382,P66382,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33746313990&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33753107171&PhysicalType=MAIN,9.58|9.65|6.04,62.80,58.00,36.00,15.50,40.80,43.00,Slightly Thick,Slightly Thick,,None,,Excellent,Very Good,,None,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://dna.dnalinks.in/d/P66382,NATURAL
159317,Round,1.50,G,VS1,6385.50,P66383,P66383,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33746313983&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33753107162&PhysicalType=MAIN,7.33|7.42|4.39,59.60,64.00,33.00,12.00,40.80,43.00,Medium,Thick,,None,,Excellent,Good,Blue,Strong,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Very Good,https://dna.dnalinks.in/d/P66383,NATURAL
159317,Emerald,2.51,I,VVS2,13915.44,P66384,P66384,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33746313950&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33753105654&PhysicalType=MAIN,8.64|6.45|4.48,69.60,67.00,,,,,Thick,Thick,,None,,Excellent,Very Good,Blue,Strong,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Very Good,https://dna.dnalinks.in/d/P66384,NATURAL
159317,Emerald,2.51,H,VS1,17753.23,P66385,P66385,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33746230048&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33753105653&PhysicalType=MAIN,8.92|6.47|4.44,68.60,65.00,,,,,Slightly Thick,Thick,,None,,Excellent,Excellent,Blue,Strong,,"FINAL COD MEMO PRICE – Call",On Memo,Y,,,,False,True,,,,Very Good,https://dna.dnalinks.in/d/P66385,NATURAL
159317,Emerald,2.21,I,VVS2,12689.82,P66386,P66386,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33746230046&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33753105652&PhysicalType=MAIN,8.41|6.16|4.28,69.50,66.00,,,,,Slightly Thick,Thick,,None,,Excellent,Very Good,,None,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Very Good,https://dna.dnalinks.in/d/P66386,NATURAL
159317,Emerald,2.20,H,VVS2,14784.00,P66387,P66387,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33746230044&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33753105656&PhysicalType=MAIN,8.45|6.14|4.28,69.60,66.00,,,,,Slightly Thick,Thick,,None,,Excellent,Very Good,Blue,Medium,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Very Good,https://dna.dnalinks.in/d/P66387,NATURAL
159317,Princess,3.01,F,SI2,20708.80,P66388A,P66388A,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33751434078&PhysicalType=MAIN,,7.9|7.72|5.77,74.70,73.00,,,,,Medium,Thick,,None,,Excellent,Very Good,,None,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Very Good,https://dna.dnalinks.in/d/P66388A,NATURAL
159317,Round,2.20,J,VS1,11457.60,P66389,P66389,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33753461264&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33753461260&PhysicalType=MAIN,8.32|8.37|5.13,61.50,58.00,35.50,15.00,41.00,43.50,Medium,Slightly Thick,,None,,Excellent,Excellent,,Faint,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://dna.dnalinks.in/d/P66389,NATURAL
159317,Round,1.30,G,VS1,4755.40,P66390,P66390,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33753461263&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33753461261&PhysicalType=MAIN,6.92|6.97|4.35,62.60,57.00,36.50,16.00,41.00,43.50,Medium,Slightly Thick,,None,,Excellent,Excellent,Blue,Medium,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://dna.dnalinks.in/d/P66390,NATURAL
159317,Round,2.00,D,VS1,17630.00,P66410,P66410,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33736622168&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33744324451&PhysicalType=MAIN,7.96|8.02|5.01,62.60,57.00,36.00,16.00,40.60,43.00,Medium,Slightly Thick,,None,,Excellent,Excellent,Blue,Strong,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://dna.dnalinks.in/d/P66410,NATURAL
159317,Round,2.57,H,VS2,23052.90,P66411,P66411,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33736622169&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33738946100&PhysicalType=MAIN,8.71|8.75|5.38,61.60,59.00,36.00,15.00,40.60,42.50,Medium,Slightly Thick,,None,,Excellent,Excellent,,Faint,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://dna.dnalinks.in/d/P66411,NATURAL
159317,Oval,2.01,H,SI1,11939.40,P66413,P66413,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33736604448&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33744257649&PhysicalType=MAIN,9.71|7.09|4.58,64.70,61.00,,,,,Medium,Thick,,None,,Excellent,Excellent,,None,,"FINAL COD MEMO PRICE – Call",On Memo,Y,,,,False,True,,,,Very Good,https://dna.dnalinks.in/d/P66413,NATURAL
159317,Cushion,2.00,E,VS2,15300.00,P66414,P66414,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33736622175&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33747193917&PhysicalType=MAIN,8.15|6.37|4.44,69.70,63.00,,,,,Slightly Thick,Very Thick,,None,,Excellent,Excellent,,Faint,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Very Good,https://dna.dnalinks.in/d/P66414,NATURAL
159317,Cushion,1.01,I,VS1,1890.72,Q327902,Q327902,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32060916709&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33337762976&PhysicalType=MAIN,6.55|5.42|3.7,68.20,62.00,,,,,Medium,Very Thick,,None,,Excellent,Excellent,,None,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Very Good,https://dna.dnalinks.in/d/Q327902,NATURAL
159317,Cushion,0.91,F,VS2,1820.00,Q327903,Q327903,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=30478974910&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33337762975&PhysicalType=MAIN,5.52|5.2|3.62,69.60,60.00,,,,,Slightly Thick,Very Thick,,None,,Excellent,Very Good,,None,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Very Good,https://dna.dnalinks.in/d/Q327903,NATURAL
159317,Cushion,0.90,G,SI1,1555.20,Q327906,Q327906,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=31801628435&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33346361582&PhysicalType=MAIN,6.39|5.14|3.55,69.10,69.00,,,,,Slightly Thick,Extremely Thick,,None,,Excellent,Excellent,,None,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Very Good,https://dna.dnalinks.in/d/Q327906,NATURAL
159317,Cushion,2.01,F,SI2,10060.05,Q327907,Q327907,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33220665131&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33231763701&PhysicalType=MAIN,7.98|6.24|4.35,69.80,69.00,,,,,Slightly Thick,Very Thick,,None,,Excellent,Very Good,,None,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Very Good,https://dna.dnalinks.in/d/Q327907,NATURAL
159317,Cushion,1.51,F,SI2,3624.00,Q327908,Q327908,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=30478974913&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33233624396&PhysicalType=MAIN,6.66|6.14|4.27,69.60,61.00,,,,,Slightly Thick,Very Thick,,None,,Excellent,Excellent,,None,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Very Good,https://dna.dnalinks.in/d/Q327908,NATURAL
159317,Cushion,2.40,G,SI2,11764.80,Q327912,Q327912,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=30478974915&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33236081768&PhysicalType=MAIN,7.52|7.28|4.97,68.30,63.00,,,,,Slightly Thick,Very Thick,,None,,Excellent,Excellent,,None,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Very Good,https://dna.dnalinks.in/d/Q327912,NATURAL
159317,Cushion,0.90,G,VS2,1983.60,Q327913,Q327913,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33220665126&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33337762973&PhysicalType=MAIN,6.58|4.99|3.34,67.10,68.00,,,,,Slightly Thick,Thick,,None,,Excellent,Excellent,,None,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Very Good,https://dna.dnalinks.in/d/Q327913,NATURAL
159317,Cushion,1.20,J,SI1,1322.40,Q327914,Q327914,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=30478974912&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33233620592&PhysicalType=MAIN,6.15|5.79|3.91,67.60,63.00,,,,,Slightly Thick,Very Thick,,None,,Excellent,Very Good,,None,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Very Good,https://dna.dnalinks.in/d/Q327914,NATURAL
159317,Cushion,0.80,H,SI1,1075.20,Q327915,Q327915,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=30478981903&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33337762972&PhysicalType=MAIN,5.37|4.96|3.47,69.90,59.00,,,,,Slightly Thick,Extremely Thick,,None,,Excellent,Very Good,,None,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Very Good,https://dna.dnalinks.in/d/Q327915,NATURAL
159317,Emerald,1.20,F,VS1,4384.80,Q327917,Q327917,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=31801628444&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33236391777&PhysicalType=MAIN,6.82|5.02|3.44,68.50,64.00,,,,,Thick,Very Thick,,None,,Very Good,Very Good,,None,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Very Good,https://dna.dnalinks.in/d/Q327917,NATURAL
159317,Heart,1.51,H,VS2,5467.71,Q327919,Q327919,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=30478974923&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33337780374&PhysicalType=MAIN,7.2|7.63|4.64,60.80,63.00,,,,,Very Thick,Very Thick,,None,,Excellent,Excellent,,None,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://dna.dnalinks.in/d/Q327919,NATURAL
159317,Princess,1.21,H,VS2,2947.56,Q327928,Q327928,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33220665143&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33337762978&PhysicalType=MAIN,6.06|5.87|4.09,69.50,74.00,,,,,Slightly Thick,Thick,,None,,Excellent,Very Good,,None,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Good,https://dna.dnalinks.in/d/Q327928,NATURAL
159317,Radiant,1.30,D,SI2,3599.70,Q327931,Q327931,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=30478974938&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33236394970&PhysicalType=MAIN,7.18|5.61|3.67,65.40,69.00,,,,,Slightly Thick,Thick,,None,,Excellent,Very Good,,None,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Very Good,https://dna.dnalinks.in/d/Q327931,NATURAL
159317,Round,1.00,E,VVS2,3740.00,Q327937,Q327937,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=31801632515&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33337762984&PhysicalType=MAIN,6.31|6.4|3.97,62.50,61.00,36.00,14.50,41.60,44.50,Medium,Slightly Thick,,None,,Excellent,Very Good,Blue,Strong,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Very Good,https://dna.dnalinks.in/d/Q327937,NATURAL
159317,Round,1.50,D,VS1,11658.00,Q327939,Q327939,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=30478974949&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33239345074&PhysicalType=MAIN,7.21|7.29|4.6,63.50,56.00,36.50,16.50,41.00,43.50,Medium,Slightly Thick,,None,,Excellent,Very Good,,None,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://dna.dnalinks.in/d/Q327939,NATURAL
159317,Round,5.01,F,SI2,81362.40,Q327950,Q327950,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=30478976573&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33231103334&PhysicalType=MAIN,10.85|10.9|6.82,62.70,57.00,36.50,16.00,40.80,43.00,Medium,Slightly Thick,,None,,Excellent,Excellent,,None,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://dna.dnalinks.in/d/Q327950,NATURAL
159317,Round,5.02,G,SI2,75701.60,Q327953,Q327953,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=30478976574&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33231253265&PhysicalType=MAIN,11.06|11.11|6.61,59.60,60.00,32.50,12.50,40.80,43.00,Medium,Slightly Thick,,None,,Excellent,Excellent,,None,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://dna.dnalinks.in/d/Q327953,NATURAL
159317,Round,1.82,I,SI1,6981.52,Q327958,Q327958,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33220742265&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33236541222&PhysicalType=MAIN,7.72|7.76|4.87,62.90,57.00,35.50,15.50,41.00,43.50,Slightly Thick,Slightly Thick,,None,,Excellent,Excellent,,None,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://dna.dnalinks.in/d/Q327958,NATURAL
159317,Round,5.03,F,SI1,108648.00,Q327959,Q327959,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32148325706&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33231103335&PhysicalType=MAIN,11|11.07|6.71,60.80,62.00,34.50,13.00,41.40,44.00,Medium,Slightly Thick,,None,,Excellent,Excellent,,None,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://dna.dnalinks.in/d/Q327959,NATURAL
159317,Round,2.70,G,VVS2,37422.00,Q327961,Q327961,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=31801632533&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33337762997&PhysicalType=MAIN,8.84|8.9|5.57,62.80,58.00,34.00,14.50,41.60,44.50,Medium,Slightly Thick,,None,,Excellent,Excellent,,None,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://dna.dnalinks.in/d/Q327961,NATURAL
159317,Round,1.56,J,SI2,3790.80,Q327963,Q327963,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33220742262&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33337762995&PhysicalType=MAIN,7.42|7.47|4.57,61.40,56.00,33.50,14.50,40.80,43.00,Medium,Slightly Thick,,None,,Excellent,Excellent,,None,,"FINAL COD MEMO PRICE – Call",On Memo,Y,,,,False,True,,,,Excellent,https://dna.dnalinks.in/d/Q327963,NATURAL
159317,Round,1.01,E,SI2,2360.37,Q327965,Q327965,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32306541541&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33337762985&PhysicalType=MAIN,6.47|6.5|3.9,60.20,61.00,35.00,14.00,41.00,43.00,Medium,Slightly Thick,,None,,Excellent,Excellent,,None,,"FINAL COD MEMO PRICE – Call",On Memo,Y,,,,False,True,,,,Excellent,https://dna.dnalinks.in/d/Q327965,NATURAL
159317,Round,1.51,D,SI1,8285.37,Q327967,Q327967,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=30478976557&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33337762994&PhysicalType=MAIN,7.3|7.34|4.59,62.70,55.00,33.50,15.00,41.40,44.00,Medium,Slightly Thick,,None,,Excellent,Excellent,,None,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://dna.dnalinks.in/d/Q327967,NATURAL
159317,Round,1.50,M,VS2,2907.00,Q327968,Q327968,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=30478976556&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33337762993&PhysicalType=MAIN,7.29|7.34|4.59,62.70,57.00,33.50,14.00,41.80,44.50,Thin,Slightly Thick,,None,,Excellent,Excellent,,None,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://dna.dnalinks.in/d/Q327968,NATURAL
159317,Round,2.70,F,SI2,20374.20,Q348904,Q348904,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33502881364&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33520503524&PhysicalType=MAIN,8.82|8.88|5.51,62.30,59.00,36.00,15.00,40.80,43.00,Medium,Slightly Thick,,None,,Excellent,Excellent,,None,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://dna.dnalinks.in/d/Q348904,NATURAL
159317,Round,2.02,G,SI2,10964.56,Q348905,Q348905,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33502878961&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33520342981&PhysicalType=MAIN,8.04|8.07|5.04,62.60,58.00,34.50,14.50,41.40,44.00,Slightly Thick,Slightly Thick,,None,,Excellent,Excellent,,None,,"FINAL COD MEMO PRICE – Call",On Memo,Y,,,,False,True,,,,Excellent,https://dna.dnalinks.in/d/Q348905,NATURAL
159317,Round,2.01,E,SI2,12663.00,Q348906,Q348906,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33502878957&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33520342978&PhysicalType=MAIN,8.12|8.17|4.93,60.50,61.00,33.00,12.50,41.40,44.00,Thin,Slightly Thick,,None,,Excellent,Excellent,,None,,"FINAL COD MEMO PRICE – Call",On Memo,Y,,,,False,True,,,,Excellent,https://dna.dnalinks.in/d/Q348906,NATURAL
159317,Round,1.80,H,SI2,6881.40,Q348910,Q348910,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33502878950&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33520342972&PhysicalType=MAIN,7.82|7.85|4.8,61.30,57.00,34.00,14.50,40.80,43.00,Medium,Slightly Thick,,None,,Excellent,Excellent,,Faint,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://dna.dnalinks.in/d/Q348910,NATURAL
159317,Round,1.70,F,SI2,7180.80,Q348911,Q348911,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33502878648&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33523819074&PhysicalType=MAIN,7.56|7.6|4.76,62.80,56.00,35.50,16.00,40.80,43.00,Thin,Slightly Thick,,None,,Excellent,Excellent,,None,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://dna.dnalinks.in/d/Q348911,NATURAL
159317,Round,1.53,E,SI2,5878.26,Q348912,Q348912,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33502883412&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33526981631&PhysicalType=MAIN,7.28|7.33|4.57,62.50,58.00,36.00,15.50,40.80,43.00,Slightly Thick,Slightly Thick,,None,,Excellent,Excellent,,None,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://dna.dnalinks.in/d/Q348912,NATURAL
159317,Round,1.52,G,SI1,6156.00,Q348913,Q348913,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33502883411&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33526981638&PhysicalType=MAIN,7.32|7.36|4.54,61.90,59.00,35.50,14.50,41.00,43.00,Medium,Slightly Thick,,None,,Excellent,Excellent,,None,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://dna.dnalinks.in/d/Q348913,NATURAL
159317,Round,1.51,E,SI2,5801.42,Q348914,Q348914,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33502878974&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33526981636&PhysicalType=MAIN,7.26|7.3|4.56,62.60,58.00,36.00,15.50,40.80,43.00,Medium,Slightly Thick,,None,,Excellent,Excellent,,None,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://dna.dnalinks.in/d/Q348914,NATURAL
159317,Round,1.51,F,SI2,5266.88,Q348915,Q348915,GIA,,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33502878975&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33526981637&PhysicalType=MAIN,7.33|7.36|4.49,61.10,62.00,34.50,13.00,41.40,44.00,Medium,Slightly Thick,,None,,Excellent,Excellent,,None,,"FINAL COD MEMO PRICE – Call",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://dna.dnalinks.in/d/Q348915,NATURAL
